VariableNameA,VariableNameB (result/cosineSimilarity.csv),Similarity Score (result/cosineSimilarity.csv),Actual Result (result/cosineSimilarity.csv),VariableNameB (result/cosineJaccardSimilarity.csv),Similarity Score (result/cosineJaccardSimilarity.csv),Actual Result (result/cosineJaccardSimilarity.csv),VariableNameB (result/cosineSimilarityMultiple.csv),Similarity Score (result/cosineSimilarityMultiple.csv),Actual Result (result/cosineSimilarityMultiple.csv),Match (result/cosineSimilarity.csv),Match (result/cosineJaccardSimilarity.csv),Match (result/cosineSimilarityMultiple.csv)
PROD_QTYPRD_PUMIC_NONE,NPRDFIELDWI,31.00%,EXPS_RSRCH_FLD_TOT_TXT,CAPEXWI,27.86%,CAPEX_RSRCH_TOT_TXT,NPRDFIELDWI,31.00%,EXPS_RSRCH_FLD_TOT_TXT,0,0,0
COST9U2B2INT4,B_RDEXP_DOM_MATERIALS,31.00%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,26.39%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,31.00%,EXPS_RD_DOM_MAT_VAL,0,0,0
COST5U4B3INT4,B_RDEXP_DOM_EMPL,31.00%,EXPS_RD_DOM_EMP_VAL,B_RDEXP_DOM_EMPL,26.31%,EXPS_RD_DOM_EMP_VAL,B_RDEXP_DOM_EMPL,31.00%,EXPS_RD_DOM_EMP_VAL,0,0,0
COST11U2B1INT1,B_RDEXP_DOM_MATERIALS,31.00%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,26.35%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,31.00%,EXPS_RD_DOM_MAT_VAL,0,0,0
COST1U2B2INT3,B_RDEXP_DOM_MATERIALS,31.00%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,26.38%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,31.00%,EXPS_RD_DOM_MAT_VAL,0,0,0
COST9U4B3INT4,B_RDEXP_DOM_EMPL,31.00%,EXPS_RD_DOM_EMP_VAL,B_RDEXP_DOM_EMPL,26.32%,EXPS_RD_DOM_EMP_VAL,B_RDEXP_DOM_EMPL,31.00%,EXPS_RD_DOM_EMP_VAL,0,0,0
COST2U2B2INT1,B_RDEXP_DOM_MATERIALS,31.00%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,26.39%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,31.00%,EXPS_RD_DOM_MAT_VAL,0,0,0
COST2U2B1INT2,B_RDEXP_DOM_MATERIALS,30.90%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,26.29%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,30.90%,EXPS_RD_DOM_MAT_VAL,0,0,0
COST3U1B1INT1,EMPC,30.90%,EMP_RSRCH_CONTRACT_NUM,EMPC,26.25%,EMP_RSRCH_CONTRACT_NUM,EMPC,30.90%,EMP_RSRCH_CONTRACT_NUM,0,0,0
COST4U1B2INT3,EMPC,30.90%,EMP_RSRCH_CONTRACT_NUM,EMPC,26.29%,EMP_RSRCH_CONTRACT_NUM,EMPC,30.90%,EMP_RSRCH_CONTRACT_NUM,0,0,0
WATER_SOURCE,,,,,,,,,,0,0,0
COST2U1B1INT1,EMPC,30.90%,EMP_RSRCH_CONTRACT_NUM,EMPC,26.30%,EMP_RSRCH_CONTRACT_NUM,EMPC,30.90%,EMP_RSRCH_CONTRACT_NUM,0,0,0
FIELD_REP_ID,RESP_PHONE_EXT ,30.90%,CERT_EXTENSION_NUM,RESP_PHONE_EXT ,26.27%,CERT_EXTENSION_NUM,RESP_PHONE_EXT ,30.90%,CERT_EXTENSION_NUM,0,0,0
COST1U4B1INT4,B_RDEXP_DOM_EMPL,30.90%,EXPS_RD_DOM_EMP_VAL,B_RDEXP_DOM_EMPL,26.28%,EXPS_RD_DOM_EMP_VAL,B_RDEXP_DOM_EMPL,30.90%,EXPS_RD_DOM_EMP_VAL,0,0,0
COST8U1B2INT4,EMPC,30.90%,EMP_RSRCH_CONTRACT_NUM,EMPC,26.23%,EMP_RSRCH_CONTRACT_NUM,EMPC,30.90%,EMP_RSRCH_CONTRACT_NUM,0,0,0
COST_FUEL_NATGAS,B_MANACTIVITY ,30.90%,MAN_US_STAT,B_MANACTIVITY ,28.37%,MAN_US_STAT,B_MANACTIVITY ,30.90%,MAN_US_STAT,0,0,0
RCPT_C_ST_AL,B_CONTRACTOUT,30.90%,MAN_CONTRACTOUT_STAT,B_CONTRACTOUT,26.22%,MAN_CONTRACTOUT_STAT,B_CONTRACTOUT,30.90%,MAN_CONTRACTOUT_STAT,0,0,0
COST2U2B3INT4,B_RDEXP_DOM_MATERIALS,30.90%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,26.27%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,30.90%,EXPS_RD_DOM_MAT_VAL,0,0,0
COST1U2B0INT0,B_RDEXP_DOM_MATERIALS,30.90%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,26.27%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,30.90%,EXPS_RD_DOM_MAT_VAL,0,0,0
COST9U2B0INT3,B_RDEXP_DOM_MATERIALS,30.90%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,26.28%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,30.90%,EXPS_RD_DOM_MAT_VAL,0,0,0
COST3U1B1INT3,EMPC,30.90%,EMP_RSRCH_CONTRACT_NUM,EMPC,26.29%,EMP_RSRCH_CONTRACT_NUM,EMPC,30.90%,EMP_RSRCH_CONTRACT_NUM,0,0,0
COST3U1B2INT1,EMPC,30.90%,EMP_RSRCH_CONTRACT_NUM,EMPC,26.25%,EMP_RSRCH_CONTRACT_NUM,EMPC,30.90%,EMP_RSRCH_CONTRACT_NUM,0,0,0
COST11U2B3INT1,B_RDEXP_DOM_MATERIALS,30.90%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,26.30%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,30.90%,EXPS_RD_DOM_MAT_VAL,0,0,0
RCPT_UFO_VAL,B_CEASED_MONTH,30.90%,OPSTAT_CEASED_MONTH_DATE,B_CEASED_MONTH,26.30%,OPSTAT_CEASED_MONTH_DATE,B_CEASED_MONTH,30.90%,OPSTAT_CEASED_MONTH_DATE,0,0,0
COST10U4B3INT2,B_RDEXP_DOM_EMPL,30.90%,EXPS_RD_DOM_EMP_VAL,B_RDEXP_DOM_EMPL,26.24%,EXPS_RD_DOM_EMP_VAL,B_RDEXP_DOM_EMPL,30.90%,EXPS_RD_DOM_EMP_VAL,0,0,0
COST2U1B3INT1,EMPC,30.90%,EMP_RSRCH_CONTRACT_NUM,EMPC,26.23%,EMP_RSRCH_CONTRACT_NUM,EMPC,30.90%,EMP_RSRCH_CONTRACT_NUM,0,0,0
COST11U2B0INT4,B_RDEXP_DOM_MATERIALS,30.90%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,26.25%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,30.90%,EXPS_RD_DOM_MAT_VAL,0,0,0
COST5U2B2INT2,B_RDEXP_DOM_MATERIALS,30.90%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,26.24%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,30.90%,EXPS_RD_DOM_MAT_VAL,0,0,0
COST10U1B2INT4,EMPC,30.90%,EMP_RSRCH_CONTRACT_NUM,EMPC,26.31%,EMP_RSRCH_CONTRACT_NUM,EMPC,30.90%,EMP_RSRCH_CONTRACT_NUM,0,0,0
COST2U1B1INT3,EMPC,30.90%,EMP_RSRCH_CONTRACT_NUM,EMPC,26.24%,EMP_RSRCH_CONTRACT_NUM,EMPC,30.90%,EMP_RSRCH_CONTRACT_NUM,0,0,0
COST3U1B3INT1,EMPC,30.90%,EMP_RSRCH_CONTRACT_NUM,EMPC,26.27%,EMP_RSRCH_CONTRACT_NUM,EMPC,30.90%,EMP_RSRCH_CONTRACT_NUM,0,0,0
COST5U2B2INT1,B_RDEXP_DOM_MATERIALS,30.90%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,26.22%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,30.90%,EXPS_RD_DOM_MAT_VAL,0,0,0
COST9U2B2INT1,B_RDEXP_DOM_MATERIALS,30.90%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,26.25%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,30.90%,EXPS_RD_DOM_MAT_VAL,0,0,0
COST5U2B0INT3,B_RDEXP_DOM_MATERIALS,30.90%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,26.24%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,30.90%,EXPS_RD_DOM_MAT_VAL,0,0,0
COST5U2B1INT4,EMPC,30.90%,EMP_RSRCH_CONTRACT_NUM,EMPC,26.27%,EMP_RSRCH_CONTRACT_NUM,EMPC,30.90%,EMP_RSRCH_CONTRACT_NUM,0,0,0
PREMCD,"
RESP_TITLE   ",30.90%,CERT_TITLE_TXT,"
RESP_TITLE   ",26.25%,CERT_TITLE_TXT,"
RESP_TITLE   ",30.90%,CERT_TITLE_TXT,0,0,0
COST3U2B2INT1,B_RDEXP_DOM_MATERIALS,30.90%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,26.25%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,30.90%,EXPS_RD_DOM_MAT_VAL,0,0,0
COST3U2B1INT4,EMPC,30.90%,EMP_RSRCH_CONTRACT_NUM,EMPC,26.24%,EMP_RSRCH_CONTRACT_NUM,EMPC,30.90%,EMP_RSRCH_CONTRACT_NUM,0,0,0
COST7U2B0INT2,B_RDEXP_DOM_MATERIALS,30.90%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,26.23%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,30.90%,EXPS_RD_DOM_MAT_VAL,0,0,0
COST11U2B0INT2,B_RDEXP_DOM_MATERIALS,30.90%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,26.27%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,30.90%,EXPS_RD_DOM_MAT_VAL,0,0,0
TAXSTAT,O1_OWNER_DISABLE,30.90%,OWNER_DISABILITY_CODE,O1_OWNER_DISABLE,29.97%,OWNER_DISABILITY_CODE,O1_OWNER_DISABLE,30.90%,OWNER_DISABILITY_CODE,0,0,0
INV_OUTPR_END,B_SALES_TOT_US,30.80%,SALES_US_TOT_VAL,B_SALES_TOT_US,26.19%,SALES_US_TOT_VAL,B_SALES_TOT_US,30.80%,SALES_US_TOT_VAL,0,0,0
TRAILER_WOD_NUM,B_COOP,30.80%,COOP_PARTNER_LOC_CHKBOX,B_COOP,26.14%,COOP_PARTNER_LOC_CHKBOX,B_COOP,30.80%,COOP_PARTNER_LOC_CHKBOX,0,0,0
RCPT_C_ST_NE,EMPC,30.80%,EMP_RSRCH_CONTRACT_NUM,EMPC,26.17%,EMP_RSRCH_CONTRACT_NUM,EMPC,30.80%,EMP_RSRCH_CONTRACT_NUM,0,0,0
RCPT_C_ST_NM,B_CONTRACTOUT_TYPE,30.80%,MAN_CONTRACTOUT_CHKBOX,B_CONTRACTOUT_TYPE,26.19%,MAN_CONTRACTOUT_CHKBOX,B_CONTRACTOUT_TYPE,30.80%,MAN_CONTRACTOUT_CHKBOX,0,0,0
BED1U4,O4_NAME_TITLE,30.80%,OWNER4_NAME,O4_NAME_TITLE,26.20%,OWNER4_NAME,O4_NAME_TITLE,30.80%,OWNER4_NAME,0,0,0
ROOM_RENT_RESIDE,B_OPEXPENSE ,30.80%,EXPS_TOT_VAL,B_OPEXPENSE ,26.17%,EXPS_TOT_VAL,B_OPEXPENSE ,30.80%,EXPS_TOT_VAL,0,0,0
DIST_LRN_ONL_LIV_PCT,B_TRAINEXP_TOT,30.80%,EXPS_TRAIN_VAL,B_TRAINEXP_TOT,26.20%,EXPS_TRAIN_VAL,B_TRAINEXP_TOT,30.80%,EXPS_TRAIN_VAL,0,0,0
COST1U4B0INT2,B_RDEXP_DOM_EMPL,30.80%,EXPS_RD_DOM_EMP_VAL,B_RDEXP_DOM_EMPL,26.14%,EXPS_RD_DOM_EMP_VAL,B_RDEXP_DOM_EMPL,30.80%,EXPS_RD_DOM_EMP_VAL,0,0,0
RCPT_C_ST_AZ,B_CONTRACTOUT_TYPE,30.80%,MAN_CONTRACTOUT_CHKBOX,B_CONTRACTOUT_TYPE,26.15%,MAN_CONTRACTOUT_CHKBOX,B_CONTRACTOUT_TYPE,30.80%,MAN_CONTRACTOUT_CHKBOX,0,0,0
COST6U2B0INT1,B_RDEXP_DOM_MATERIALS,30.80%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,26.16%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,30.80%,EXPS_RD_DOM_MAT_VAL,0,0,0
COST12U2B0INT4,B_RDEXP_DOM_MATERIALS,30.80%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,26.16%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,30.80%,EXPS_RD_DOM_MAT_VAL,0,0,0
COST8U2B2INT4,B_RDEXP_DOM_MATERIALS,30.80%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,26.15%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,30.80%,EXPS_RD_DOM_MAT_VAL,0,0,0
COST1U4B3INT2,B_RDEXP_DOM_EMPL,30.80%,EXPS_RD_DOM_EMP_VAL,B_RDEXP_DOM_EMPL,26.16%,EXPS_RD_DOM_EMP_VAL,B_RDEXP_DOM_EMPL,30.80%,EXPS_RD_DOM_EMP_VAL,0,0,0
BLDG_TYPE3,B_EXPCOST_BLDG,30.80%,CAPEX_RD_OPS_BLDG_VAL,B_EXPCOST_BLDG,26.14%,CAPEX_RD_OPS_BLDG_VAL,B_EXPCOST_BLDG,30.80%,CAPEX_RD_OPS_BLDG_VAL,0,0,0
ANYCHANGE,CPSTR,30.80%,CAPEX_RSRCH_BUILD_VAL,CPSTR,26.16%,CAPEX_RSRCH_BUILD_VAL,CPSTR,30.80%,CAPEX_RSRCH_BUILD_VAL,0,0,0
DIST_LRN_ONL_SELF_PCT,B_TRAINEXP_TOT,30.80%,EXPS_TRAIN_VAL,B_TRAINEXP_TOT,26.16%,EXPS_TRAIN_VAL,B_TRAINEXP_TOT,30.80%,EXPS_TRAIN_VAL,0,0,0
COST9U2B2INT2,B_RDEXP_DOM_MATERIALS,30.80%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,26.20%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,30.80%,EXPS_RD_DOM_MAT_VAL,0,0,0
COST6U2B0INT4,B_RDEXP_DOM_MATERIALS,30.80%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,26.18%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,30.80%,EXPS_RD_DOM_MAT_VAL,0,0,0
COST10U4B0INT2,B_RDEXP_DOM_EMPL,30.80%,EXPS_RD_DOM_EMP_VAL,B_RDEXP_DOM_EMPL,26.22%,EXPS_RD_DOM_EMP_VAL,B_RDEXP_DOM_EMPL,30.80%,EXPS_RD_DOM_EMP_VAL,0,0,0
SOMA_APPTDATE,WEMP,30.80%,EMP_MAR12_NUM,WEMP,26.16%,EMP_MAR12_NUM,WEMP,30.80%,EMP_MAR12_NUM,0,0,0
COST12U2B0INT2,B_RDEXP_DOM_MATERIALS,30.80%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,26.18%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,30.80%,EXPS_RD_DOM_MAT_VAL,0,0,0
PROD_QTYPRD_RDGRAN_NONE,RESP_REMARKS,30.80%,REMARKS_WRTIN_TXT,RESP_REMARKS,26.14%,REMARKS_WRTIN_TXT,RESP_REMARKS,30.80%,REMARKS_WRTIN_TXT,0,0,0
COST7U1B3INT1,EMPC,30.70%,EMP_RSRCH_CONTRACT_NUM,EMPC,26.12%,EMP_RSRCH_CONTRACT_NUM,EMPC,30.70%,EMP_RSRCH_CONTRACT_NUM,0,0,0
COST8U2B0INT3,B_RDEXP_DOM_MATERIALS,30.70%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,26.09%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,30.70%,EXPS_RD_DOM_MAT_VAL,0,0,0
COST4U2B2INT4,EMPC,30.70%,EMP_RSRCH_CONTRACT_NUM,EMPC,26.08%,EMP_RSRCH_CONTRACT_NUM,EMPC,30.70%,EMP_RSRCH_CONTRACT_NUM,0,0,0
COST10U4B1INT4,B_RDEXP_DOM_EMPL,30.70%,EXPS_RD_DOM_EMP_VAL,B_RDEXP_DOM_EMPL,26.06%,EXPS_RD_DOM_EMP_VAL,B_RDEXP_DOM_EMPL,30.70%,EXPS_RD_DOM_EMP_VAL,0,0,0
COST1U4B2INT2,B_RDEXP_DOM_EMPL,30.70%,EXPS_RD_DOM_EMP_VAL,B_RDEXP_DOM_EMPL,26.09%,EXPS_RD_DOM_EMP_VAL,B_RDEXP_DOM_EMPL,30.70%,EXPS_RD_DOM_EMP_VAL,0,0,0
COST10U2B3INT3,B_RDEXP_DOM_MATERIALS,30.70%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,26.13%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,30.70%,EXPS_RD_DOM_MAT_VAL,0,0,0
COST5U2B2INT4,B_RDEXP_DOM_MATERIALS,30.70%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,26.13%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,30.70%,EXPS_RD_DOM_MAT_VAL,0,0,0
COST8U2B1INT4,B_RDEXP_DOM_MATERIALS,30.70%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,26.14%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,30.70%,EXPS_RD_DOM_MAT_VAL,0,0,0
COST1U4B2INT4,B_RDEXP_DOM_EMPL,30.70%,EXPS_RD_DOM_EMP_VAL,B_RDEXP_DOM_EMPL,26.13%,EXPS_RD_DOM_EMP_VAL,B_RDEXP_DOM_EMPL,30.70%,EXPS_RD_DOM_EMP_VAL,0,0,0
COST4U2B1INT1,B_RDEXP_DOM_MATERIALS,30.70%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,26.11%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,30.70%,EXPS_RD_DOM_MAT_VAL,0,0,0
COST7U1B1INT3,EMPC,30.70%,EMP_RSRCH_CONTRACT_NUM,EMPC,26.07%,EMP_RSRCH_CONTRACT_NUM,EMPC,30.70%,EMP_RSRCH_CONTRACT_NUM,0,0,0
COST2U2B2INT2,B_RDEXP_DOM_MATERIALS,30.70%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,26.06%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,30.70%,EXPS_RD_DOM_MAT_VAL,0,0,0
COST8U2B2INT2,B_RDEXP_DOM_MATERIALS,30.70%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,26.06%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,30.70%,EXPS_RD_DOM_MAT_VAL,0,0,0
COST6U1B3INT1,EMPC,30.70%,EMP_RSRCH_CONTRACT_NUM,EMPC,26.13%,EMP_RSRCH_CONTRACT_NUM,EMPC,30.70%,EMP_RSRCH_CONTRACT_NUM,0,0,0
COST3U2B2INT4,B_RDEXP_DOM_MATERIALS,30.70%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,26.10%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,30.70%,EXPS_RD_DOM_MAT_VAL,0,0,0
COST1U2B3INT3,B_RDEXP_DOM_MATERIALS,30.70%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,26.05%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,30.70%,EXPS_RD_DOM_MAT_VAL,0,0,0
COST9U1B3INT1,EMPC,30.70%,EMP_RSRCH_CONTRACT_NUM,EMPC,26.07%,EMP_RSRCH_CONTRACT_NUM,EMPC,30.70%,EMP_RSRCH_CONTRACT_NUM,0,0,0
COST10U2B1INT4,EMPC,30.70%,EMP_RSRCH_CONTRACT_NUM,EMPC,26.09%,EMP_RSRCH_CONTRACT_NUM,EMPC,30.70%,EMP_RSRCH_CONTRACT_NUM,0,0,0
CURMCD,B_EMPNUM_RDFTE_TOTAL,30.70%,EMP_FTE_RD_NUM,B_EMPNUM_RDFTE_TOTAL,26.07%,EMP_FTE_RD_NUM,B_EMPNUM_RDFTE_TOTAL,30.70%,EMP_FTE_RD_NUM,0,0,0
COST10U4B2INT2,B_RDEXP_DOM_EMPL,30.60%,EXPS_RD_DOM_EMP_VAL,B_RDEXP_DOM_EMPL,26.03%,EXPS_RD_DOM_EMP_VAL,B_RDEXP_DOM_EMPL,30.60%,EXPS_RD_DOM_EMP_VAL,0,0,0
COST7U1B0INT4,EMPC,30.60%,EMP_RSRCH_CONTRACT_NUM,EMPC,26.02%,EMP_RSRCH_CONTRACT_NUM,EMPC,30.60%,EMP_RSRCH_CONTRACT_NUM,0,0,0
COST6U1B1INT3,EMPC,30.60%,EMP_RSRCH_CONTRACT_NUM,EMPC,26.01%,EMP_RSRCH_CONTRACT_NUM,EMPC,30.60%,EMP_RSRCH_CONTRACT_NUM,0,0,0
COST2U1B0INT4,B_RDCOST_DOM_APPLD,30.60%,EXPS_RD_US_APPLIED_VAL,B_RDCOST_DOM_APPLD,26.01%,EXPS_RD_US_APPLIED_VAL,B_RDCOST_DOM_APPLD,30.60%,EXPS_RD_US_APPLIED_VAL,0,0,0
COST7U2B0INT4,B_RDEXP_DOM_MATERIALS,30.60%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,26.03%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,30.60%,EXPS_RD_DOM_MAT_VAL,0,0,0
COST8U2B2INT1,B_RDEXP_DOM_MATERIALS,30.60%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,25.97%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,30.60%,EXPS_RD_DOM_MAT_VAL,0,0,0
COST6U1B2INT1,EMPC,30.60%,EMP_RSRCH_CONTRACT_NUM,EMPC,26.00%,EMP_RSRCH_CONTRACT_NUM,EMPC,30.60%,EMP_RSRCH_CONTRACT_NUM,0,0,0
COST9U1B1INT3,EMPC,30.60%,EMP_RSRCH_CONTRACT_NUM,EMPC,26.01%,EMP_RSRCH_CONTRACT_NUM,EMPC,30.60%,EMP_RSRCH_CONTRACT_NUM,0,0,0
EXPS_REFUSE_VAL,O1_OWNER_DISABLE,33.90%,OWNER_DISABILITY_CODE,O1_OWNER_DISABLE,28.84%,OWNER_DISABILITY_CODE,O1_OWNER_DISABLE,33.90%,OWNER_DISABILITY_CODE,0,0,0
PERMIT_NUM,B_OWNERNUM,30.60%,OWNER_NUM_STAT,B_OWNERNUM,31.00%,OWNER_NUM_STAT,B_OWNERNUM,30.60%,OWNER_NUM_STAT,0,0,0
COST1U2B0INT4,EMPC,30.60%,EMP_RSRCH_CONTRACT_NUM,EMPC,26.03%,EMP_RSRCH_CONTRACT_NUM,EMPC,30.60%,EMP_RSRCH_CONTRACT_NUM,0,0,0
PROD_QTYPRD_BLLCLY_NONE,NPRDFIELDWI,30.60%,EXPS_RSRCH_FLD_TOT_TXT,CPTOTWI,27.20%,CAPEX_RSRCH_TOT_DVAL_TXT,NPRDFIELDWI,30.60%,EXPS_RSRCH_FLD_TOT_TXT,0,0,0
PROJECT,B_ACTIVITYUFC_ENG ,30.60%,AFFIL_NONUS_ENGINEER_STAT,B_ACTIVITYUFC_ENG ,26.01%,AFFIL_NONUS_ENGINEER_STAT,B_ACTIVITYUFC_ENG ,30.60%,AFFIL_NONUS_ENGINEER_STAT,0,0,0
COST10U4B2INT4,B_RDEXP_DOM_EMPL,30.60%,EXPS_RD_DOM_EMP_VAL,B_RDEXP_DOM_EMPL,26.05%,EXPS_RD_DOM_EMP_VAL,B_RDEXP_DOM_EMPL,30.60%,EXPS_RD_DOM_EMP_VAL,0,0,0
COST9U2B3INT4,B_RDEXP_DOM_MATERIALS,30.60%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,25.97%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,30.60%,EXPS_RD_DOM_MAT_VAL,0,0,0
COST9U2B1INT1,B_RDEXP_DOM_MATERIALS,30.60%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,25.98%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,30.60%,EXPS_RD_DOM_MAT_VAL,0,0,0
RCPT_PAT_IN_DVAL,B_INNOV_SERV,30.50%,NEW_IMPROVE_SERVICES_STAT,B_INNOV_SERV,28.41%,NEW_IMPROVE_SERVICES_STAT,B_INNOV_SERV,30.50%,NEW_IMPROVE_SERVICES_STAT,0,0,0
COST10U4B0INT4,B_RDEXP_DOM_EMPL,30.50%,EXPS_RD_DOM_EMP_VAL,B_RDEXP_DOM_EMPL,25.96%,EXPS_RD_DOM_EMP_VAL,B_RDEXP_DOM_EMPL,30.50%,EXPS_RD_DOM_EMP_VAL,0,0,0
COST4U2B3INT4,EMPC,30.50%,EMP_RSRCH_CONTRACT_NUM,EMPC,25.96%,EMP_RSRCH_CONTRACT_NUM,EMPC,30.50%,EMP_RSRCH_CONTRACT_NUM,0,0,0
COST1U4B0INT4,B_RDCOST_DOM_BASIC,30.50%,EXPS_RD_US_BASIC_VAL,B_RDCOST_DOM_BASIC,25.90%,EXPS_RD_US_BASIC_VAL,B_RDCOST_DOM_BASIC,30.50%,EXPS_RD_US_BASIC_VAL,0,0,0
COST5U2B1INT1,B_RDEXP_DOM_MATERIALS,30.50%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,25.96%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,30.50%,EXPS_RD_DOM_MAT_VAL,0,0,0
BED4U3,O3_NAME_TITLE,30.50%,OWNER3_NAME,O3_NAME_TITLE,25.96%,OWNER3_NAME,O3_NAME_TITLE,30.50%,OWNER3_NAME,0,0,0
